vehicle_id,temperature,humidity,accel_magnitude,label,anomaly_type,anomaly_reason
Transport-1,20.97,36.56,2.145,NORMAL,,
Transport-2,26.22,51.31,0.943,NORMAL,,
Transport-1,22.32,46.07,0.894,NORMAL,,
Transport-2,22.42,41.73,0.434,NORMAL,,
Transport-1,34.78,33.02,0.72,NORMAL,,
Transport-2,15.22,45.76,1.872,NORMAL,,
Transport-1,28.63,40.57,2.524,NORMAL,,
Transport-2,24.69,52.19,0.316,NORMAL,,
Transport-1,19.75,50.59,0.209,NORMAL,,
Transport-2,22.84,37.95,2.093,NORMAL,,
Transport-1,19.64,54.3,1.282,NORMAL,,
Transport-2,13.19,31.16,0.76,NORMAL,,
Transport-1,38.15,56.14,2.298,NORMAL,,
Transport-2,29.95,37.81,2.722,NORMAL,,
Transport-1,26.81,33.33,1.341,NORMAL,,
Transport-2,22.97,49.13,0.951,NORMAL,,
Transport-1,-13.36,44.23,0.084,NORMAL,,
Transport-2,37.54,38.4,2.575,NORMAL,,
Transport-1,23.66,56.39,2.012,NORMAL,,
Transport-2,24.44,55.43,0.762,NORMAL,,
Transport-1,18.45,56.18,0.338,NORMAL,,
Transport-2,26.22,32.9,0.726,NORMAL,,
Transport-1,17.03,40.54,1.496,NORMAL,,
Transport-2,14.5,56.01,0.12,NORMAL,,
Transport-1,31.14,46.68,1.186,NORMAL,,
Transport-2,-8.88,40.79,0.479,NORMAL,,
Transport-1,11.04,47.48,2.986,NORMAL,,
Transport-2,11.29,40.64,1.663,NORMAL,,
Transport-1,11.72,33.29,2.274,NORMAL,,
Transport-2,34.88,56.37,1.715,NORMAL,,
Transport-1,16.46,41.09,1.086,NORMAL,,
Transport-2,28.06,56.78,1.33,NORMAL,,
Transport-1,19.47,50.71,1.757,NORMAL,,
Transport-2,17.69,33.65,0.961,NORMAL,,
Transport-1,19.78,63.27,1.502,NORMAL,,
Transport-2,25.19,49.02,0.213,NORMAL,,
Transport-1,15.43,46.54,0.114,NORMAL,,
Transport-2,14.15,64.0,0.828,NORMAL,,
Transport-1,12.94,51.38,0.702,NORMAL,,
Transport-2,17.75,30.19,0.019,NORMAL,,
Transport-1,10.55,33.78,0.847,NORMAL,,
Transport-2,27.16,45.38,0.88,NORMAL,,
Transport-1,3.82,40.87,1.234,NORMAL,,
Transport-2,15.18,47.76,2.186,NORMAL,,
Transport-1,20.53,64.75,0.329,NORMAL,,
Transport-2,15.92,44.76,1.028,NORMAL,,
Transport-1,22.84,46.08,0.619,NORMAL,,
Transport-2,38.65,54.64,0.005,NORMAL,,
Transport-1,10.77,39.02,0.149,NORMAL,,
Transport-2,20.3,34.01,0.96,NORMAL,,
Transport-1,15.54,34.24,1.047,NORMAL,,
Transport-2,12.13,32.41,1.064,NORMAL,,
Transport-1,20.11,46.79,0.724,NORMAL,,
Transport-2,10.15,52.26,2.283,NORMAL,,
Transport-1,23.11,55.34,0.301,NORMAL,,
Transport-2,-16.01,45.34,0.284,NORMAL,,
Transport-1,16.33,40.33,1.215,NORMAL,,
Transport-2,10.66,34.31,1.397,NORMAL,,
Transport-1,20.94,52.83,2.114,NORMAL,,
Transport-2,22.9,50.19,0.826,NORMAL,,
Transport-1,21.83,45.62,1.996,NORMAL,,
Transport-2,35.73,57.5,1.293,NORMAL,,
Transport-1,18.73,42.99,1.503,NORMAL,,
Transport-2,30.65,41.24,0.501,NORMAL,,
Transport-1,12.14,61.15,0.865,NORMAL,,
Transport-2,10.38,52.6,1.592,NORMAL,,
Transport-1,11.08,44.34,0.778,NORMAL,,
Transport-2,28.17,40.94,0.654,NORMAL,,
Transport-1,7.24,46.88,0.281,NORMAL,,
Transport-2,10.41,47.69,2.41,NORMAL,,
Transport-1,10.58,31.08,0.97,NORMAL,,
Transport-2,10.35,56.47,1.146,NORMAL,,
Transport-1,23.5,34.06,2.39,NORMAL,,
Transport-2,23.33,51.1,2.067,NORMAL,,
Transport-1,-2.7,49.61,0.779,NORMAL,,
Transport-2,15.11,48.95,0.385,NORMAL,,
Transport-1,18.13,56.67,2.084,NORMAL,,
Transport-2,14.53,39.08,0.487,NORMAL,,
Transport-1,15.14,39.46,2.416,NORMAL,,
Transport-2,15.21,50.32,0.348,NORMAL,,
Transport-1,19.39,47.11,1.004,NORMAL,,
Transport-2,32.82,46.23,1.139,NORMAL,,
Transport-1,13.02,43.83,0.099,NORMAL,,
Transport-2,18.15,37.97,2.41,NORMAL,,
Transport-1,23.33,45.33,1.74,NORMAL,,
Transport-2,21.86,34.37,1.986,NORMAL,,
Transport-1,23.16,63.04,0.372,NORMAL,,
Transport-2,24.71,46.92,2.159,NORMAL,,
Transport-1,15.63,40.0,0.508,NORMAL,,
Transport-2,21.6,45.34,1.477,NORMAL,,
Transport-1,22.98,64.33,1.019,NORMAL,,
Transport-2,32.94,47.21,2.868,NORMAL,,
Transport-1,11.64,59.89,1.098,NORMAL,,
Transport-2,36.79,31.87,2.65,NORMAL,,
Transport-1,17.66,51.93,2.316,NORMAL,,
Transport-2,17.15,54.07,1.807,NORMAL,,
Transport-1,14.03,38.98,1.076,NORMAL,,
Transport-2,18.36,36.32,2.872,NORMAL,,
Transport-1,24.97,53.69,2.071,NORMAL,,
Transport-2,10.21,55.83,2.085,NORMAL,,
Transport-1,14.29,52.6,2.307,NORMAL,,
Transport-2,32.98,55.38,1.841,NORMAL,,
Transport-1,17.31,32.72,1.019,NORMAL,,
Transport-2,10.99,42.21,0.277,NORMAL,,
Transport-1,38.43,32.17,2.865,NORMAL,,
Transport-2,14.49,32.69,1.252,NORMAL,,
Transport-1,31.21,31.51,0.219,NORMAL,,
Transport-2,14.43,38.13,0.703,NORMAL,,
Transport-1,37.88,42.15,2.718,NORMAL,,
Transport-2,17.15,37.91,1.601,NORMAL,,
Transport-1,16.21,43.58,1.296,NORMAL,,
Transport-2,23.33,47.61,1.123,NORMAL,,
Transport-1,19.37,32.51,1.707,NORMAL,,
Transport-2,20.71,58.79,2.01,NORMAL,,
Transport-1,17.8,35.0,1.938,NORMAL,,
Transport-2,17.45,39.95,0.335,NORMAL,,
Transport-1,10.81,56.2,0.794,NORMAL,,
Transport-2,17.67,31.64,0.69,NORMAL,,
Transport-1,11.88,55.18,0.011,NORMAL,,
Transport-2,21.11,41.07,0.255,NORMAL,,
Transport-1,14.06,59.49,0.783,NORMAL,,
Transport-2,36.76,43.01,2.73,NORMAL,,
Transport-1,24.46,33.13,1.718,NORMAL,,
Transport-2,15.81,52.14,1.76,NORMAL,,
Transport-1,12.5,54.96,1.666,NORMAL,,
Transport-2,25.66,49.51,1.405,NORMAL,,
Transport-1,11.58,57.36,1.61,NORMAL,,
Transport-2,15.4,63.49,1.251,NORMAL,,
Transport-1,16.87,37.31,0.922,NORMAL,,
Transport-2,10.79,56.86,1.041,NORMAL,,
Transport-1,35.51,36.36,1.972,NORMAL,,
Transport-2,23.2,37.55,1.695,NORMAL,,
Transport-1,14.43,34.78,1.629,NORMAL,,
Transport-2,19.47,49.34,1.185,NORMAL,,
Transport-1,15.98,56.71,0.862,NORMAL,,
Transport-2,10.87,33.9,1.29,NORMAL,,
Transport-1,22.53,30.51,0.948,NORMAL,,
Transport-2,10.29,34.35,1.034,NORMAL,,
Transport-1,16.06,48.58,1.488,NORMAL,,
Transport-2,16.96,63.72,1.298,NORMAL,,
Transport-1,19.36,53.22,2.319,NORMAL,,
Transport-2,24.64,34.39,0.042,NORMAL,,
Transport-1,34.21,33.61,0.797,NORMAL,,
Transport-2,14.4,57.06,1.295,NORMAL,,
Transport-1,15.58,30.05,0.75,NORMAL,,
Transport-2,24.61,59.65,0.059,NORMAL,,
Transport-1,26.99,47.8,0.916,NORMAL,,
Transport-2,14.54,32.3,0.571,NORMAL,,
Transport-1,17.26,56.16,1.185,NORMAL,,
Transport-2,24.37,63.0,1.963,NORMAL,,
Transport-1,12.67,49.63,0.151,NORMAL,,
Transport-2,13.38,36.85,0.352,NORMAL,,
Transport-1,21.72,50.24,0.367,NORMAL,,
Transport-2,29.08,41.64,2.022,NORMAL,,
Transport-1,15.18,62.11,0.726,NORMAL,,
Transport-2,23.35,54.77,0.156,NORMAL,,
Transport-1,10.12,52.08,1.119,NORMAL,,
Transport-2,24.37,48.54,0.605,NORMAL,,
Transport-1,20.19,32.67,0.687,NORMAL,,
Transport-2,23.79,46.4,1.298,NORMAL,,
Transport-1,12.49,45.59,0.523,NORMAL,,
Transport-2,22.65,64.34,1.983,NORMAL,,
Transport-1,-5.48,49.61,0.394,NORMAL,,
Transport-2,39.69,47.12,1.962,NORMAL,,
Transport-1,13.89,45.29,1.484,NORMAL,,
Transport-2,19.34,64.34,0.475,NORMAL,,
Transport-1,37.24,58.31,2.88,NORMAL,,
Transport-2,24.66,56.51,0.404,NORMAL,,
Transport-1,20.77,38.66,1.602,NORMAL,,
Transport-2,14.88,46.95,2.315,NORMAL,,
Transport-1,10.18,30.32,0.893,NORMAL,,
Transport-2,-6.28,46.34,0.444,NORMAL,,
Transport-1,22.72,55.51,0.238,NORMAL,,
Transport-2,10.44,46.83,1.656,NORMAL,,
Transport-1,14.33,43.92,2.299,NORMAL,,
Transport-2,-17.31,47.61,0.743,NORMAL,,
Transport-1,21.31,62.14,2.377,NORMAL,,
Transport-2,15.36,57.56,0.628,NORMAL,,
Transport-1,15.38,52.98,0.601,NORMAL,,
Transport-2,23.77,33.56,1.265,NORMAL,,
Transport-1,10.58,31.26,0.438,NORMAL,,
Transport-2,-3.05,49.5,1.163,NORMAL,,
Transport-1,18.7,48.08,1.897,NORMAL,,
Transport-2,15.3,61.29,2.366,NORMAL,,
Transport-1,5.17,47.8,0.953,NORMAL,,
Transport-2,13.07,50.69,0.465,NORMAL,,
Transport-1,22.83,37.25,0.178,NORMAL,,
Transport-2,24.11,47.74,1.024,NORMAL,,
Transport-1,35.07,39.97,2.081,NORMAL,,
Transport-2,29.64,34.55,2.628,NORMAL,,
Transport-1,14.24,44.88,0.094,NORMAL,,
Transport-2,21.48,30.0,1.041,NORMAL,,
Transport-1,10.82,64.06,0.565,NORMAL,,
Transport-2,14.56,38.06,0.004,NORMAL,,
Transport-1,39.01,36.73,1.989,NORMAL,,
Transport-2,35.45,42.68,0.909,NORMAL,,
Transport-1,20.69,58.59,0.454,NORMAL,,
Transport-2,23.53,58.23,2.462,NORMAL,,
Transport-1,21.8,47.72,1.983,NORMAL,,
Transport-2,18.17,54.83,0.418,NORMAL,,
Transport-1,27.51,58.57,0.127,NORMAL,,
Transport-2,19.02,40.38,1.786,NORMAL,,
Transport-1,13.08,45.42,1.527,NORMAL,,
Transport-2,23.99,58.96,1.743,NORMAL,,
Transport-1,23.85,57.63,2.084,NORMAL,,
Transport-2,35.85,38.22,2.421,NORMAL,,
Transport-1,15.18,41.75,2.446,NORMAL,,
Transport-2,22.07,47.27,1.124,NORMAL,,
Transport-1,9.78,43.81,0.326,NORMAL,,
Transport-2,32.03,41.53,0.076,NORMAL,,
Transport-1,10.34,51.11,2.911,NORMAL,,
Transport-2,13.52,54.67,2.043,NORMAL,,
Transport-1,24.51,31.81,1.262,NORMAL,,
Transport-2,35.88,35.38,2.4,NORMAL,,
Transport-1,15.95,34.61,2.163,NORMAL,,
Transport-2,14.65,40.15,2.179,NORMAL,,
Transport-1,33.9,37.51,1.875,NORMAL,,
Transport-2,22.49,61.71,0.03,NORMAL,,
Transport-1,11.56,46.47,0.863,NORMAL,,
Transport-2,15.29,51.75,0.835,NORMAL,,
Transport-1,22.14,32.05,2.351,NORMAL,,
Transport-2,16.49,53.99,0.831,NORMAL,,
Transport-1,15.61,63.06,1.604,NORMAL,,
Transport-2,28.97,35.97,1.255,NORMAL,,
Transport-1,13.04,38.34,0.829,NORMAL,,
Transport-2,24.71,32.36,1.297,NORMAL,,
Transport-1,24.56,33.97,1.009,NORMAL,,
Transport-2,31.14,42.68,1.04,NORMAL,,
Transport-1,13.96,37.19,1.208,NORMAL,,
Transport-2,14.31,52.99,2.421,NORMAL,,
Transport-1,11.15,32.65,2.379,NORMAL,,
Transport-2,11.38,50.97,1.559,NORMAL,,
Transport-1,14.01,30.53,2.413,NORMAL,,
Transport-2,20.14,54.73,1.525,NORMAL,,
Transport-1,14.07,50.92,2.165,NORMAL,,
Transport-2,-13.65,41.55,1.889,NORMAL,,
Transport-1,36.49,36.08,1.763,NORMAL,,
Transport-2,30.4,42.24,0.046,NORMAL,,
Transport-1,13.8,45.76,2.394,NORMAL,,
Transport-2,22.6,36.6,1.681,NORMAL,,
Transport-1,-13.89,40.08,0.867,NORMAL,,
Transport-2,21.23,62.01,1.085,NORMAL,,
Transport-1,16.52,55.32,0.023,NORMAL,,
Transport-2,19.2,52.32,0.605,NORMAL,,
Transport-1,12.74,35.98,2.632,NORMAL,,
Transport-2,10.41,37.45,0.643,NORMAL,,
Transport-1,13.71,32.19,1.147,NORMAL,,
Transport-2,28.2,50.19,0.243,NORMAL,,
Transport-1,30.31,48.05,1.646,NORMAL,,
Transport-2,12.66,42.0,1.234,NORMAL,,
Transport-1,32.14,45.64,0.205,NORMAL,,
Transport-2,23.81,50.46,1.346,NORMAL,,
Transport-1,15.53,61.34,1.666,NORMAL,,
Transport-2,23.63,48.91,0.745,NORMAL,,
Transport-1,22.83,43.28,1.948,NORMAL,,
Transport-2,-16.16,48.25,0.585,NORMAL,,
Transport-1,10.33,40.54,1.257,NORMAL,,
Transport-2,17.37,62.45,0.263,NORMAL,,
Transport-1,22.29,49.66,0.781,NORMAL,,
Transport-2,12.41,32.47,0.464,NORMAL,,
Transport-1,36.45,54.42,2.055,NORMAL,,
Transport-2,14.34,40.84,0.625,NORMAL,,
Transport-1,18.03,42.49,0.884,NORMAL,,
Transport-2,33.68,39.23,2.741,NORMAL,,
Transport-1,-0.4,43.54,1.011,NORMAL,,
Transport-2,32.58,41.03,0.785,NORMAL,,
Transport-1,17.55,36.79,2.147,NORMAL,,
Transport-2,35.14,55.76,2.245,NORMAL,,
Transport-1,19.16,35.61,1.684,NORMAL,,
Transport-2,20.41,38.04,0.294,NORMAL,,
Transport-1,10.03,55.16,1.831,NORMAL,,
Transport-2,12.42,32.92,0.048,NORMAL,,
Transport-1,23.36,38.45,0.886,NORMAL,,
Transport-2,13.34,48.17,1.519,NORMAL,,
Transport-1,10.87,43.69,0.586,NORMAL,,
Transport-2,24.4,51.57,1.392,NORMAL,,
Transport-1,16.43,48.93,1.741,NORMAL,,
Transport-2,15.15,45.0,1.236,NORMAL,,
Transport-1,17.89,45.33,0.231,NORMAL,,
Transport-2,11.76,41.8,0.357,NORMAL,,
Transport-1,16.19,41.76,2.687,NORMAL,,
Transport-2,17.62,44.67,0.045,NORMAL,,
Transport-1,12.07,44.23,1.682,NORMAL,,
Transport-2,20.33,38.86,0.025,NORMAL,,
Transport-1,26.07,55.08,2.464,NORMAL,,
Transport-2,24.55,40.01,2.375,NORMAL,,
Transport-1,12.75,59.92,2.206,NORMAL,,
Transport-2,11.14,43.57,2.009,NORMAL,,
Transport-1,-7.79,40.67,1.755,NORMAL,,
Transport-2,18.13,63.88,0.166,NORMAL,,
Transport-1,11.11,43.14,2.01,NORMAL,,
Transport-2,24.96,49.57,0.803,NORMAL,,
Transport-1,15.26,43.04,0.172,NORMAL,,
Transport-2,16.96,55.3,1.642,NORMAL,,
Transport-1,10.25,36.53,1.985,NORMAL,,
Transport-2,10.08,58.16,1.932,NORMAL,,
Transport-1,11.0,56.83,1.459,NORMAL,,
Transport-2,32.55,54.09,1.554,NORMAL,,
Transport-1,20.07,51.72,1.856,NORMAL,,
Transport-2,12.92,61.16,1.875,NORMAL,,
Transport-1,25.52,45.97,1.308,NORMAL,,
Transport-2,14.73,46.32,0.313,NORMAL,,
Transport-1,20.75,39.48,0.506,NORMAL,,
Transport-2,13.62,37.52,1.062,NORMAL,,
Transport-1,10.42,41.88,0.154,NORMAL,,
Transport-2,21.48,54.65,1.979,NORMAL,,
Transport-1,18.16,50.77,0.792,NORMAL,,
Transport-2,18.18,43.25,0.539,NORMAL,,
Transport-1,20.42,37.66,1.488,NORMAL,,
Transport-2,19.93,58.52,1.945,NORMAL,,
Transport-1,15.63,32.65,2.097,NORMAL,,
Transport-2,16.49,31.09,0.649,NORMAL,,
Transport-1,23.19,38.52,1.393,NORMAL,,
Transport-2,20.0,41.31,2.245,NORMAL,,
Transport-1,-0.48,49.01,1.992,NORMAL,,
Transport-2,35.35,37.47,1.73,NORMAL,,
Transport-1,11.42,64.96,0.817,NORMAL,,
Transport-2,34.2,55.74,2.993,NORMAL,,
Transport-1,10.61,44.39,0.325,NORMAL,,
Transport-2,15.41,57.43,1.415,NORMAL,,
Transport-1,19.82,38.12,0.036,NORMAL,,
Transport-2,28.71,52.87,0.117,NORMAL,,
Transport-1,28.59,46.9,1.874,NORMAL,,
Transport-2,15.22,45.81,1.981,NORMAL,,
Transport-1,23.27,51.22,1.168,NORMAL,,
Transport-2,18.95,62.49,2.323,NORMAL,,
Transport-1,17.92,37.41,2.489,NORMAL,,
Transport-2,18.97,48.04,1.43,NORMAL,,
Transport-1,10.8,45.92,1.687,NORMAL,,
Transport-2,21.19,58.25,0.502,NORMAL,,
Transport-1,20.36,54.4,1.622,NORMAL,,
Transport-2,12.34,52.26,1.498,NORMAL,,
Transport-1,20.58,45.93,1.669,NORMAL,,
Transport-2,15.09,30.57,2.337,NORMAL,,
Transport-1,20.49,59.34,2.007,NORMAL,,
Transport-2,12.16,44.88,0.804,NORMAL,,
Transport-1,18.59,39.7,2.303,NORMAL,,
Transport-2,18.89,42.42,0.13,NORMAL,,
Transport-1,16.35,32.96,1.517,NORMAL,,
Transport-2,32.97,46.59,0.422,NORMAL,,
Transport-1,33.17,41.97,1.475,NORMAL,,
Transport-2,22.04,64.9,0.075,NORMAL,,
Transport-1,17.36,49.73,0.93,NORMAL,,
Transport-2,11.87,40.06,0.201,NORMAL,,
Transport-1,29.02,48.53,1.876,NORMAL,,
Transport-2,15.78,32.49,0.527,NORMAL,,
Transport-1,17.04,39.4,0.252,NORMAL,,
Transport-2,12.21,64.06,1.898,NORMAL,,
Transport-1,6.38,42.78,1.597,NORMAL,,
Transport-2,14.49,38.14,0.324,NORMAL,,
Transport-1,15.33,53.59,0.156,NORMAL,,
Transport-2,22.14,35.14,0.857,NORMAL,,
Transport-1,-10.7,40.83,0.969,NORMAL,,
Transport-2,18.45,58.13,0.343,NORMAL,,
Transport-1,17.58,35.04,1.56,NORMAL,,
Transport-2,17.32,32.88,1.149,NORMAL,,
Transport-1,22.34,31.99,1.047,NORMAL,,
Transport-2,20.88,50.1,1.668,NORMAL,,
Transport-1,35.87,39.42,1.614,NORMAL,,
Transport-2,39.68,56.69,1.114,NORMAL,,
Transport-1,17.34,55.96,1.231,NORMAL,,
Transport-2,22.57,42.65,2.149,NORMAL,,
Transport-1,14.92,45.89,1.906,NORMAL,,
Transport-2,12.95,63.3,0.439,NORMAL,,
Transport-1,18.69,47.14,1.612,NORMAL,,
Transport-2,18.29,43.03,1.654,NORMAL,,
Transport-1,18.56,36.48,0.697,NORMAL,,
Transport-2,12.74,58.9,0.714,NORMAL,,
Transport-1,38.2,45.71,0.286,NORMAL,,
Transport-2,21.97,42.86,0.218,NORMAL,,
Transport-1,22.68,57.86,0.438,NORMAL,,
Transport-2,16.62,36.55,2.622,NORMAL,,
Transport-1,13.95,30.02,2.177,NORMAL,,
Transport-2,28.82,52.51,0.456,NORMAL,,
Transport-1,15.27,33.28,1.215,NORMAL,,
Transport-2,-17.6,42.91,0.415,NORMAL,,
Transport-1,23.63,46.38,1.166,NORMAL,,
Transport-2,14.63,44.62,1.29,NORMAL,,
Transport-1,24.99,56.93,0.995,NORMAL,,
Transport-2,15.12,30.91,0.613,NORMAL,,
Transport-1,17.66,51.53,2.277,NORMAL,,
Transport-2,17.52,31.76,0.087,NORMAL,,
Transport-1,16.57,59.37,0.402,NORMAL,,
Transport-2,16.74,38.31,0.124,NORMAL,,
Transport-1,13.35,48.25,0.843,NORMAL,,
Transport-2,15.7,58.05,0.98,NORMAL,,
Transport-1,13.76,53.18,0.711,NORMAL,,
Transport-2,26.97,57.87,1.162,NORMAL,,
Transport-1,10.29,58.94,1.312,NORMAL,,
Transport-2,17.03,40.35,0.09,NORMAL,,
Transport-1,20.07,49.33,0.531,NORMAL,,
Transport-2,20.18,41.11,2.12,NORMAL,,
Transport-1,33.09,47.39,0.555,NORMAL,,
Transport-2,24.45,30.36,1.79,NORMAL,,
Transport-1,28.68,59.7,0.936,NORMAL,,
Transport-2,11.18,45.5,0.653,NORMAL,,
Transport-1,22.52,62.74,0.464,NORMAL,,
Transport-2,23.93,32.16,0.231,NORMAL,,
Transport-1,18.93,35.27,2.42,NORMAL,,
Transport-2,17.52,38.63,1.177,NORMAL,,
Transport-1,32.54,52.62,1.734,NORMAL,,
Transport-2,29.04,47.57,0.111,NORMAL,,
Transport-1,13.19,53.22,1.028,NORMAL,,
Transport-2,23.27,61.34,2.273,NORMAL,,
Transport-1,20.37,39.51,0.477,NORMAL,,
Transport-2,15.13,45.05,2.077,NORMAL,,
Transport-1,21.02,48.6,0.72,NORMAL,,
Transport-2,14.5,50.86,1.085,NORMAL,,
Transport-1,11.75,49.13,2.256,NORMAL,,
Transport-2,21.0,53.05,2.329,NORMAL,,
Transport-1,27.0,49.71,2.695,NORMAL,,
Transport-2,14.9,30.38,2.066,NORMAL,,
Transport-1,13.13,47.31,1.392,NORMAL,,
Transport-2,24.71,37.51,0.168,NORMAL,,
Transport-1,21.08,31.14,1.647,NORMAL,,
Transport-2,11.55,36.04,1.42,NORMAL,,
Transport-1,24.07,58.66,2.459,NORMAL,,
Transport-2,24.55,45.09,0.869,NORMAL,,
Transport-1,10.79,54.22,1.145,NORMAL,,
Transport-2,19.21,38.85,1.444,NORMAL,,
Transport-1,22.35,58.72,1.193,NORMAL,,
Transport-2,15.44,58.2,0.82,NORMAL,,
Transport-1,11.27,46.33,1.205,NORMAL,,
Transport-2,16.64,41.43,2.425,NORMAL,,
Transport-1,21.54,43.77,0.91,NORMAL,,
Transport-2,-12.88,49.34,1.368,NORMAL,,
Transport-1,10.49,46.65,1.019,NORMAL,,
Transport-2,19.85,63.99,1.405,NORMAL,,
Transport-1,12.05,42.53,0.349,NORMAL,,
Transport-2,24.08,53.16,0.192,NORMAL,,
Transport-1,18.26,44.11,2.084,NORMAL,,
Transport-2,28.35,41.2,0.766,NORMAL,,
Transport-1,15.32,44.46,1.69,NORMAL,,
Transport-2,12.1,41.86,0.545,NORMAL,,
Transport-1,22.41,31.47,1.048,NORMAL,,
Transport-2,23.19,49.5,0.578,NORMAL,,
Transport-1,20.97,63.53,0.551,NORMAL,,
Transport-2,36.06,49.16,1.271,NORMAL,,
Transport-1,16.05,56.33,1.328,NORMAL,,
Transport-2,22.85,51.94,2.473,NORMAL,,
Transport-1,22.49,48.91,2.112,NORMAL,,
Transport-2,15.69,62.03,0.628,NORMAL,,
Transport-1,24.52,45.42,0.925,NORMAL,,
Transport-2,14.88,31.37,0.68,NORMAL,,
Transport-1,24.68,63.8,0.988,NORMAL,,
Transport-2,20.37,50.13,2.416,NORMAL,,
Transport-1,4.01,47.83,0.532,NORMAL,,
Transport-2,-18.45,46.04,1.319,NORMAL,,
Transport-1,13.61,58.16,0.544,NORMAL,,
Transport-2,13.34,40.75,1.366,NORMAL,,
Transport-1,12.4,35.98,1.045,NORMAL,,
Transport-2,36.94,32.52,1.179,NORMAL,,
Transport-1,10.25,53.16,1.506,NORMAL,,
Transport-2,13.51,30.83,2.087,NORMAL,,
Transport-1,-11.87,42.31,1.737,NORMAL,,
Transport-2,5.18,40.51,0.079,NORMAL,,
Transport-1,15.89,31.0,1.458,NORMAL,,
Transport-2,21.81,40.73,0.101,NORMAL,,
Transport-1,15.97,64.08,1.36,NORMAL,,
Transport-2,20.64,39.5,2.261,NORMAL,,
Transport-1,18.25,31.77,1.065,NORMAL,,
Transport-2,34.17,36.73,0.678,NORMAL,,
Transport-1,37.91,32.86,1.35,NORMAL,,
Transport-2,23.06,32.92,0.528,NORMAL,,
Transport-1,11.54,44.78,1.326,NORMAL,,
Transport-2,15.92,48.55,0.403,NORMAL,,
Transport-1,22.08,56.61,0.385,NORMAL,,
Transport-2,14.02,42.64,1.021,NORMAL,,
Transport-1,11.7,31.04,1.176,NORMAL,,
Transport-2,15.8,49.25,0.779,NORMAL,,
Transport-1,33.74,42.97,0.46,NORMAL,,
Transport-2,13.61,53.53,2.065,NORMAL,,
Transport-1,34.73,41.91,0.469,NORMAL,,
Transport-2,20.81,50.14,0.812,NORMAL,,
Transport-1,24.89,35.47,2.471,NORMAL,,
Transport-2,27.63,46.59,1.156,NORMAL,,
Transport-1,-2.63,44.68,1.239,NORMAL,,
Transport-2,16.41,41.56,1.411,NORMAL,,
Transport-1,-7.91,49.34,1.378,NORMAL,,
Transport-2,26.69,53.39,0.049,NORMAL,,
Transport-1,11.2,56.7,2.976,NORMAL,,
Transport-2,13.15,56.79,0.633,NORMAL,,
Transport-1,-13.83,41.26,1.958,NORMAL,,
Transport-2,35.41,39.73,2.029,NORMAL,,
Transport-1,19.05,53.89,1.438,NORMAL,,
Transport-2,14.14,56.9,0.566,NORMAL,,
Transport-1,17.0,48.76,2.241,NORMAL,,
Transport-2,10.9,34.58,1.515,NORMAL,,
Transport-1,11.35,52.02,1.024,NORMAL,,
Transport-2,23.93,41.62,1.163,NORMAL,,
Transport-1,11.22,39.05,0.07,NORMAL,,
Transport-2,16.4,49.19,0.437,NORMAL,,
Transport-1,19.96,63.79,0.126,NORMAL,,
Transport-2,14.61,45.64,1.001,NORMAL,,
Transport-1,11.35,51.03,0.852,NORMAL,,
Transport-2,4.4,41.43,1.429,NORMAL,,
Transport-1,17.88,54.42,2.251,NORMAL,,
Transport-2,30.29,50.39,2.838,NORMAL,,
Transport-1,10.02,39.52,0.545,NORMAL,,
Transport-2,29.01,47.8,0.049,NORMAL,,
Transport-1,19.71,49.95,1.67,NORMAL,,
Transport-2,12.02,33.3,2.079,NORMAL,,
Transport-1,18.99,41.03,0.804,NORMAL,,
Transport-2,33.39,33.55,0.0,NORMAL,,
Transport-1,20.7,37.63,0.039,NORMAL,,
Transport-2,22.77,63.52,1.414,NORMAL,,
Transport-1,11.28,49.21,0.95,NORMAL,,
Transport-2,15.83,38.41,0.237,NORMAL,,
Transport-1,11.45,36.19,2.468,NORMAL,,
Transport-2,17.98,60.58,2.489,NORMAL,,
Transport-1,22.19,41.44,0.764,NORMAL,,
Transport-2,20.09,53.88,0.788,NORMAL,,
Transport-1,19.49,34.49,1.446,NORMAL,,
Transport-2,31.02,52.6,2.619,NORMAL,,
Transport-1,20.95,51.67,0.467,NORMAL,,
Transport-2,14.27,45.51,1.543,NORMAL,,
Transport-1,15.89,33.77,2.89,NORMAL,,
Transport-2,17.18,50.49,1.353,NORMAL,,
Transport-1,10.86,33.69,1.464,NORMAL,,
Transport-2,13.51,52.32,2.05,NORMAL,,
Transport-1,17.47,54.13,0.631,NORMAL,,
Transport-2,19.2,61.43,2.025,NORMAL,,
Transport-1,20.95,42.77,1.602,NORMAL,,
Transport-2,12.85,54.56,1.391,NORMAL,,
Transport-1,23.67,30.73,0.789,NORMAL,,
Transport-2,21.5,54.57,0.828,NORMAL,,
Transport-1,21.88,52.69,1.363,NORMAL,,
Transport-2,24.02,38.78,0.301,NORMAL,,
Transport-1,24.54,43.22,0.155,NORMAL,,
Transport-2,17.59,35.67,1.645,NORMAL,,
Transport-1,7.1,43.55,0.801,NORMAL,,
Transport-2,23.25,44.52,0.968,NORMAL,,
Transport-1,23.26,49.45,0.184,NORMAL,,
Transport-2,38.22,49.46,2.864,NORMAL,,
Transport-1,17.16,51.06,1.454,NORMAL,,
Transport-2,15.07,34.44,0.979,NORMAL,,
